Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2018-01-16,255.50539062606788,256.1822171510811,252.60596158920933,253.3285369873047,106555100,16,1,3,1,2018
2018-01-17,254.29804126168364,256.1456089766864,253.3285224900545,255.7431640625,113258800,17,2,3,1,2018
2018-01-18,255.62425324677324,256.0632637093256,254.80105280414892,255.3132781982422,100728000,18,3,3,1,2018
2018-01-19,255.91687674070735,256.4748229980469,255.31323745103677,256.4748229980469,140920100,19,4,3,1,2018
2018-01-22,256.25547406546303,258.56036376953125,256.2005698202568,258.56036376953125,91322400,22,0,4,1,2018
2018-01-23,258.6059692662291,259.410859000752,258.2675560625478,259.1090393066406,97084700,23,1,4,1,2018
2018-01-24,259.77668849427346,260.39866645393636,257.78277503690424,259.0083923339844,134816100,24,2,4,1,2018
2018-01-25,259.9048322108567,260.00542949398977,258.2950523793214,259.11822509765625,84587300,25,3,4,1,2018
2018-01-26,259.9870901682769,262.16394344556346,259.7218360690045,262.1181945800781,107743100,26,4,4,1,2018
2018-01-29,261.52361269997016,261.98093375652076,260.21568117727446,260.38031005859375,90118300,29,0,5,1,2018
2018-01-30,258.47795204073634,260.43527229408977,257.2157410421105,257.70965576171875,131796400,30,1,5,1,2018
2018-01-31,258.5969070105434,259.1182320681516,256.7218729716276,257.8377380371094,108364800,31,2,5,1,2018
2018-02-01,257.07856475045105,258.89869432667587,256.72184079044376,257.5450134277344,90102500,1,3,5,2,2018
2018-02-02,256.1730493653693,256.3102680652843,251.9016846840867,251.9382781982422,173174800,2,4,5,2,2018
2018-02-05,250.10896338522085,252.30409945684076,240.83447649833948,241.40155029296875,294681800,5,0,6,2,2018
2018-02-06,237.75213417376955,246.67905242236515,236.61798659429593,246.15769958496094,355026800,6,1,6,2,2018
2018-02-07,245.58146751839666,249.11197354162286,244.73998428666616,244.82232666015625,167376100,7,2,6,2,2018
2018-02-08,245.1332889153988,245.27963503122365,235.60270397822845,235.63929748535156,246449500,8,3,6,2,2018
2018-02-09,238.53872475600008,241.10886764544887,231.33135219470526,239.17898559570312,283565300,9,4,6,2,2018
2018-02-12,241.31010411974216,244.218688310124,239.3253456440621,242.69122314453125,143736000,12,0,7,2,2018
2018-02-13,241.43813801836222,243.86193462088704,240.83447072841227,243.29486083984375,81223600,13,1,7,2,2018
2018-02-14,241.7491495573851,246.95346745642507,241.7399942006091,246.57846069335938,120735700,14,2,7,2,2018
2018-02-15,248.38949838961665,249.7340241325005,245.82848235367365,249.72486877441406,111200300,15,3,7,2,2018
2018-02-16,249.0754718745181,251.81939959017038,249.0297229983182,249.7980194091797,160420100,16,4,7,2,2018
2018-02-20,248.81019224001633,250.3102193024185,247.41079036481102,248.2339630126953,86369700,20,1,8,2,2018
2018-02-21,248.6913161863248,251.27061500522083,246.89862451431654,246.9992218017578,98883700,21,2,8,2,2018
2018-02-22,247.95953568405082,249.74307143994665,246.62416572774907,247.31927490234375,110511300,22,3,8,2,2018
2018-02-23,248.59065821902155,251.2613983154297,248.0967435223603,251.2613983154297,92766400,23,4,8,2,2018
2018-02-26,252.37726109035214,254.2797328407599,251.76446633686095,254.17910766601562,86491400,26,0,9,2,2018
2018-02-27,254.37117196738117,255.11205795463496,250.94126313590988,251.0052947998047,99099200,27,1,9,2,2018
2018-02-28,252.14863940904854,252.61511601926418,248.13337332143902,248.46263122558594,121907800,28,2,9,2,2018
2018-03-01,248.24310811908617,249.85288774637885,243.29488916659085,244.84979248046875,176855100,1,3,9,3,2018
2018-03-02,243.111927913641,246.69733824332903,242.21559626572122,246.11195373535156,139083200,2,4,9,3,2018
2018-03-05,244.87720022994856,249.59675798628146,244.76741970407866,248.9564971923828,97307400,5,0,10,3,2018
2018-03-06,249.97173485125248,250.05407722318765,248.03269759918723,249.5876007080078,79213200,6,1,10,3,2018
2018-03-07,247.33765748200648,249.86205200909015,247.13643499894334,249.49620056152344,87063500,7,2,10,3,2018
2018-03-08,250.2004363639033,250.8315419008652,249.166913820025,250.70350646972656,66901200,8,3,10,3,2018
2018-03-09,252.16692908441485,255.0663299560547,251.83764329506684,255.0663299560547,113625300,9,4,10,3,2018
2018-03-12,255.3681327418785,256.0175209375049,254.34370995366945,254.74615478515625,71924800,12,0,11,3,2018
2018-03-13,255.9535025601726,256.4748553797409,252.46871756649966,253.09982299804688,91968900,13,1,11,3,2018
2018-03-14,254.09686358884872,254.28893072316615,251.22490028161806,251.8011016845703,105895100,14,2,11,3,2018
2018-03-15,252.33151625801895,252.9991872572154,251.00527378913017,251.52662658691406,83433000,15,3,11,3,2018
2018-03-16,252.0748731550611,252.89217854526524,251.74429660922215,251.7993927001953,100343700,16,4,11,3,2018
2018-03-19,251.01880904647692,251.98301859255076,246.6752140289037,248.39244079589844,109208400,19,0,12,3,2018
2018-03-20,248.80571886494133,249.4760920346321,248.10779764852145,248.81491088867188,59757300,20,1,12,3,2018
2018-03-21,248.76897657071083,250.94535631624012,248.11698745430934,248.33737182617188,78709600,21,2,12,3,2018
2018-03-22,246.0233072844107,246.9048729949654,241.8449991299411,242.12969970703125,148785900,22,3,12,3,2018
2018-03-23,242.5888350806896,242.92860371415188,236.76675213761857,236.96878051757812,183534800,23,4,12,3,2018
2018-03-26,240.7154780531879,243.7458756587931,238.21768542376526,243.45201110839844,141956100,26,0,13,3,2018
2018-03-27,244.42539329165882,244.97635418567396,237.69419811701502,239.3104248046875,129941400,27,1,13,3,2018
2018-03-28,239.44817069231792,241.18378162290293,237.45543533029007,238.6033172607422,146452300,28,2,13,3,2018
2018-03-29,239.78792532484334,243.5897235093055,238.61249541734742,241.65208435058594,111601600,29,3,13,3,2018
2018-04-02,241.1011064859898,241.63373938884249,233.86486841406767,236.43612670898438,186286300,2,0,14,4,2018
2018-04-03,237.72173217255968,239.9623997579003,235.85757319228009,239.4665069580078,119956900,3,1,14,4,2018
2018-04-04,235.77498136072552,242.76327407511712,235.63724111477487,242.0286407470703,123715300,4,2,14,4,2018
2018-04-05,243.85603328138137,244.85701101575816,242.72653536418775,243.93870544433594,82652600,5,3,14,4,2018
2018-04-06,241.9000920440131,243.45200284458699,236.9228629793414,238.50234985351562,179521200,6,4,14,4,2018
2018-04-09,240.01750292449165,243.20402411551314,238.70433279152576,239.677734375,105442900,9,0,15,4,2018
2018-04-10,242.6805647201223,244.3059832589908,241.49597089877798,243.48867797851562,103529000,10,1,15,4,2018
2018-04-11,241.94604002776552,243.9387760250892,241.87258789156255,242.2123565673828,91140200,11,2,15,4,2018
2018-04-12,243.58972233118254,245.18756490995978,243.40605002408793,244.20497131347656,68890500,12,3,15,4,2018
2018-04-13,245.564057208075,245.68344139730917,242.4418243661116,243.48867797851562,85079200,13,4,15,4,2018
2018-04-16,245.18760257716184,246.28958054010312,244.3335850693374,245.49063110351562,63405300,16,0,16,4,2018
2018-04-17,247.32720133667172,248.7413996155102,246.7945964917492,248.11695861816406,64682000,17,1,16,4,2018
2018-04-18,248.57623129815784,249.13638445664515,247.82321371918277,248.30075073242188,57303900,18,2,16,4,2018
2018-04-19,247.62108040158068,247.83230076215176,245.84875745568232,246.92318725585938,77655900,19,3,16,4,2018
2018-04-20,246.84970535713916,247.07928173785334,243.91111647421369,244.8294219970703,99953100,20,4,16,4,2018
2018-04-23,245.42638829660945,246.004925366684,243.6724210613471,244.79275512695312,65558000,23,0,17,4,2018
2018-04-24,245.8580156715129,246.0875921156756,239.93493220232827,241.49606323242188,112885500,24,1,17,4,2018
2018-04-25,241.4317143939,242.55204828068338,239.54000721162888,242.0928955078125,103840900,25,2,17,4,2018
2018-04-26,243.15814069497566,245.41716455931774,242.6989879081481,244.553955078125,67731900,26,3,17,4,2018
2018-04-27,245.18761080882805,245.49983136976869,243.810152321138,244.78355407714844,57053600,27,4,17,4,2018
2018-04-30,245.42638739755193,246.00492446550714,242.82756660411266,242.9010467529297,82182300,30,0,18,4,2018
2018-05-01,242.3132925608978,243.4428185301194,240.69706574792298,243.33262634277344,74203400,1,1,18,5,2018
2018-05-02,243.13058296031267,243.97540836071138,241.29397188618904,241.69802856445312,86368900,2,2,18,5,2018
2018-05-03,240.83485919440417,241.84497303369398,237.88707775229068,241.16543579101562,136311500,3,3,18,5,2018
2018-05-04,240.155268269673,244.99475667393259,239.81549968463383,244.2876434326172,91222100,4,4,18,5,2018
2018-05-07,245.086587695991,246.1242494523667,244.37028244595822,245.1141357421875,55304900,7,0,19,5,2018
2018-05-08,244.72843507097463,245.49061636538545,243.4887169432086,245.1141357421875,67499200,8,1,19,5,2018
2018-05-09,245.81202978742047,247.82312124024156,245.2702328606711,247.4833526611328,59666100,9,2,19,5,2018
2018-05-10,248.2547537961358,250.1372972519931,248.1445615986154,249.79750061035156,72063900,10,3,19,5,2018
2018-05-11,249.92601360659577,250.8351270305285,249.39338075409069,250.5596466064453,59871500,11,4,19,5,2018
2018-05-14,251.00965371846027,251.6891909064827,250.10970412595927,250.6790771484375,54790600,14,0,20,5,2018
2018-05-15,249.40262803684848,249.42098406103514,247.9700734652865,248.95266723632812,87036100,15,1,20,5,2018
2018-05-16,248.98939796158237,250.4770485743192,248.96182188964104,249.99951171875,53942600,16,2,20,5,2018
2018-05-17,249.72407246615467,250.90869475218057,248.9802470370023,249.78836059570312,56536400,17,3,20,5,2018
2018-05-18,249.430195900949,249.8067046101695,248.79656271036654,249.16387939453125,64368000,18,4,20,5,2018
2018-05-21,250.70663959751104,251.59739721719222,250.302582861297,251.03721618652344,58025900,21,0,21,5,2018
2018-05-22,251.5789360171943,251.84525242631605,249.99944963031535,250.33921813964844,52966400,22,1,21,5,2018
2018-05-23,249.0169515769344,251.05559120927668,248.85163526390687,251.02801513671875,64694200,23,2,21,5,2018
2018-05-24,250.61482214914633,250.8994946857743,248.65882644462909,250.5137939453125,76043800,24,3,21,5,2018
2018-05-25,249.91685485839844,250.5688439651737,249.39341395849092,249.91685485839844,56374800,25,4,21,5,2018
2018-05-29,248.22724013423453,249.01699769997958,245.88557153913416,247.04261779785156,115908600,29,1,22,5,2018
2018-05-30,248.4016072244977,250.7983708332242,248.32815512428638,250.33921813964844,69678400,30,2,22,5,2018
2018-05-31,249.91685171591348,250.22907224233717,248.18126878601979,248.8057098388672,93519900,31,3,22,5,2018
2018-06-01,250.155596815487,251.56060306568594,250.08211668408137,251.24838256835938,71258400,1,4,22,6,2018
2018-06-04,252.10240064799768,252.70848562375295,251.85446825883105,252.44216918945312,45385200,4,0,23,6,2018
2018-06-05,252.58001393753864,253.02081083627613,251.7810923284593,252.62594604492188,51135000,5,1,23,6,2018
2018-06-06,253.25944161099503,254.84809193892085,252.6166166529446,254.73789978027344,62732200,6,2,23,6,2018
2018-06-07,255.24306693129543,255.546095465392,253.76458026031298,254.71043395996094,72969400,7,3,23,6,2018
2018-06-08,254.23288341610404,255.51850551190088,254.05840312905377,255.46340942382812,72139700,8,4,23,6,2018
2018-06-11,255.6930762175054,256.5470939090916,255.57369197631104,255.8032684326172,58892500,11,0,24,6,2018
2018-06-12,256.2347892183901,256.51026966578183,255.46341594123265,256.1337890625,72329000,12,1,24,6,2018
2018-06-13,256.3816896649231,256.64800608067634,255.10523169325847,255.3164520263672,79070600,13,2,24,6,2018
2018-06-14,256.2164445054273,256.5102809874608,255.34404300941372,255.95932006835938,77097600,14,3,24,6,2018
2018-06-15,255.14391091313766,255.98332482554721,253.99087446482295,255.63279724121094,120041600,15,4,24,6,2018
2018-06-18,254.11988231827618,255.23604135197587,253.62179107130817,255.1068878173828,52917600,18,0,25,6,2018
2018-06-19,252.74559815782382,254.35984924094862,252.31205531234383,254.12924194335938,97531500,19,1,25,6,2018
2018-06-20,254.83953797030347,255.25464242421202,254.21229278910246,254.5628204345703,53785500,20,2,25,6,2018
2018-06-21,254.55352865399206,254.57199525233779,252.45039141465318,252.96694946289062,71061400,21,3,25,6,2018
2018-06-22,254.2768240880917,254.39674438221616,253.19756959127542,253.4281768798828,54898500,22,4,25,6,2018
2018-06-25,252.2290314011537,252.39506189364292,248.22569223052417,249.97830200195312,137854200,25,0,26,6,2018
2018-06-26,250.56868910883804,251.4173082347747,249.78461863465523,250.5317840576172,68547400,26,1,26,6,2018
2018-06-27,251.14057105043977,252.62566847963004,248.2994734854527,248.456298828125,105110700,27,2,26,6,2018
2018-06-28,248.4009540413023,250.6701218714668,247.66299383006333,249.87684631347656,76650500,28,3,26,6,2018
2018-06-29,251.0113634355985,252.4319119123719,250.11660622072336,250.2365264892578,97592500,29,4,26,6,2018
2018-07-02,248.60390506613706,250.9376498383358,248.35483116357122,250.77159118652344,63554800,2,0,27,7,2018
2018-07-03,251.70323388758385,251.8047157307222,249.44329939410505,249.88604736328125,42187100,3,1,27,7,2018
2018-07-05,251.05756404510774,251.98919838115148,249.94140446135995,251.92462158203125,56925900,5,3,27,7,2018
2018-07-06,251.95232822302137,254.4428702027193,251.55566226803032,254.0554656982422,66493700,6,4,27,7,2018
2018-07-09,255.0977327781081,256.398361066988,255.05162258748877,256.343017578125,50550400,9,0,28,7,2018
2018-07-10,256.81349115760065,257.36695425207597,256.50907378800315,257.2654724121094,51966800,10,1,28,7,2018
2018-07-11,255.65124037033507,256.47221584871016,255.07010548569733,255.38372802734375,77054700,11,2,28,7,2018
2018-07-12,256.69359121585285,257.7543791433352,256.0663461292047,257.69903564453125,60124700,12,3,28,7,2018
2018-07-13,257.51460350963436,258.2156306447962,257.0441555522467,257.9020080566406,48216000,13,4,28,7,2018
2018-07-16,257.9481018372328,258.0956657294342,257.2101416247073,257.6713562011719,48201000,16,0,29,7,2018
2018-07-17,256.86888652987926,259.11961625841997,256.8135430242846,258.7137451171875,52315500,17,1,29,7,2018
2018-07-18,258.7967199954489,259.3686215642312,258.33550542058526,259.2579345703125,44593500,18,2,29,7,2018
2018-07-19,258.5661326912564,258.96277050022036,257.7820622233308,258.2801818847656,61412100,19,3,29,7,2018
2018-07-20,258.0679395446224,258.72288437326824,257.81889385997397,257.98492431640625,82337700,20,4,29,7,2018
2018-07-23,257.7728083419776,258.6767707914866,257.41304750164613,258.4646301269531,47047600,23,0,30,7,2018
2018-07-24,259.9312868928034,260.64154711902836,258.8612658290708,259.7652282714844,68026900,24,1,30,7,2018
2018-07-25,259.50699432749633,262.3111869762594,259.4608841276401,261.9791259765625,78882900,25,2,30,7,2018
2018-07-26,261.23189753060177,262.0712831273581,261.1304157049828,261.36102294921875,57919500,26,3,30,7,2018
2018-07-27,261.7023078339699,261.80378965596987,258.6306318364186,259.5899658203125,76768700,27,4,30,7,2018
2018-07-30,259.67302645898354,259.8390569418764,257.6897813622101,258.2340393066406,63742500,30,0,31,7,2018
2018-07-31,259.02733548645085,260.1434669108844,258.6306976955792,259.5069885253906,68570500,31,1,31,7,2018
2018-08-01,259.7191981148034,260.2449895853579,258.4001309380584,259.073486328125,53853300,1,2,31,8,2018
2018-08-02,257.7174843789313,260.66000736237754,257.5053155480209,260.4847717285156,63426400,2,3,31,8,2018
2018-08-03,260.61388524766363,261.65623460571766,260.42938817267486,261.60089111328125,53935400,3,4,31,8,2018
2018-08-06,261.6378429773904,262.88309993034403,261.23197186002704,262.5602722167969,39400900,6,0,32,8,2018
2018-08-07,263.2520714867844,263.82397306194065,263.1136845925401,263.42730712890625,43196600,7,1,32,8,2018
2018-08-08,263.2520407160441,263.73169368907355,262.8369363824393,263.31658935546875,42114600,8,2,32,8,2018
2018-08-09,263.38121874635067,263.78708986239593,262.81855042428714,262.9569091796875,35717000,9,3,32,8,2018
2018-08-10,261.46255017364336,262.02521843513426,260.4570776419278,261.1950378417969,77076000,10,4,32,8,2018
2018-08-13,261.4809780011312,262.11745633190736,259.9128372716213,260.2172546386719,65732900,13,0,33,8,2018
2018-08-14,260.9736315678115,262.12666784653726,260.567760545676,261.8775939941406,43842000,14,1,33,8,2018
2018-08-15,260.4756129164523,260.6232049953394,258.427818566148,259.9221496582031,102925400,15,2,33,8,2018
2018-08-16,261.4163400430219,262.9291369246198,261.3794350055865,262.025146484375,69967900,16,3,33,8,2018
2018-08-17,261.8130947028797,263.40890751910314,261.3887851087973,262.94769287109375,65618500,17,4,33,8,2018
2018-08-20,263.4180053940125,263.78697129266885,262.9475576868067,263.51025390625,39807500,20,0,34,8,2018
2018-08-21,264.04534168891576,265.0231143266391,263.54722207054425,264.12835693359375,67272000,21,1,34,8,2018
2018-08-22,263.7040147996378,264.51575684762065,263.42726920129815,263.9715270996094,44993300,22,2,34,8,2018
2018-08-23,263.78709374134377,264.6818512398317,263.28897406427143,263.6210632324219,49204900,23,3,34,8,2018
